time,leftEncoderCount,rightEncoderCount
7761,482.50,546.86
7771,472.50,528.70
7781,462.50,477.75
7791,452.50,469.66
7801,442.50,470.06
7811,432.50,487.03
7821,422.50,498.63
7831,412.50,475.39
7841,402.50,490.28
7851,392.50,475.94
7861,382.50,459.19
7871,372.50,369.83
7881,362.50,337.67
7891,352.50,309.00
7901,342.50,304.78
7911,332.50,311.63
7921,322.50,322.83
7931,312.50,338.64
7941,302.50,358.10
7951,292.50,234.43
7961,282.50,230.75
7971,272.50,360.69
7981,262.50,358.67
7991,252.50,270.24
8001,242.50,298.67
8011,232.50,319.43
8021,222.50,332.39
8031,212.50,309.75
8041,202.50,270.07
8051,192.50,220.27
8061,182.50,193.44
8071,172.50,162.03
8081,162.50,214.75
8091,152.50,96.76
8101,142.50,106.23
8111,132.50,119.14
8121,122.50,122.57
8131,112.50,221.34
8141,102.50,132.83
8151,92.50,141.76
8161,82.50,127.70
8171,72.50,99.03
8181,62.50,75.71
8191,52.50,59.75
8201,42.50,43.88
8211,32.50,31.25
8221,22.50,139.34
8231,12.50,72.00
8241,2.50,17.90
