time,leftEncoderCount,rightEncoderCount
6530,2556.06,2017.00
6540,2565.13,2021.62
6550,2572.46,2026.52
6560,2578.74,2031.74
6570,2585.81,2037.42
6580,2593.29,2043.45
6590,2600.57,2049.05
6600,2609.51,2054.84
6610,2616.95,2060.50
6620,2623.94,2066.19
6630,2631.13,2072.58
6640,2638.72,2079.51
6650,2646.39,2085.93
6660,2653.43,2092.26
6670,2662.61,2098.81
6680,2670.35,2103.89
6690,2678.44,2109.01
6700,2686.10,2114.53
6710,2692.13,2120.35
6720,2699.69,2126.09
6730,2706.97,2132.24
6740,2714.82,2137.67
6750,2723.08,2143.17
6760,2730.80,2148.62
6770,2737.92,2154.38
6780,2744.57,2160.38
6790,2751.72,2166.64
6800,2759.17,2172.84
6810,2767.36,2179.23
6820,2776.78,2185.47
6830,2784.57,2192.25
6840,2791.38,2198.97
6850,2797.53,2205.96
6860,2805.64,2212.04
6870,2813.57,2217.70
6880,2820.48,2222.81
6890,2828.18,2228.15
6900,2836.05,2233.76
6910,2844.60,2239.76
6920,2851.36,2246.02
6930,2857.62,2251.81
6940,2864.81,2258.17
6950,2873.13,2263.33
6960,2881.82,2269.25
6970,2890.29,2275.38
6980,2898.17,2281.46
6990,2903.91,2287.61
7000,2910.79,2293.90
7010,2917.78,2300.05
7020,2926.96,2305.58
7030,2934.96,2311.21
7040,2942.00,2317.03
7050,2949.12,2321.96
7060,2956.22,2326.86
7070,2963.52,2331.84
7080,2970.85,2337.08
7090,2979.27,2342.22
7100,2987.93,2347.41
7110,2996.06,2352.57
7120,3003.03,2358.15
7130,3010.35,2363.94
7140,3017.37,2369.55
7150,3024.25,2375.55
7160,3031.48,2381.44
7170,3039.87,2386.89
7180,3047.62,2392.70
7190,3055.13,2399.07
7200,3062.38,2405.67
7210,3068.72,2412.26
7220,3075.76,2419.04
7230,3083.63,2424.65
7240,3092.94,2429.55
7250,3101.70,2434.61
7260,3108.59,2439.62
7270,3114.90,2444.78
7280,3122.41,2450.55
7290,3129.76,2456.46
7300,3138.06,2462.18
7310,3145.28,2467.78
7320,3152.90,2472.63
7330,3160.80,2478.53
7340,3168.07,2484.39
7350,3174.77,2490.86
7360,3182.23,2497.15
7370,3190.42,2503.64
7380,3198.19,2510.13
7390,3206.56,2516.76
7400,3215.19,2523.64
7410,3222.05,2529.77
7420,3228.00,2535.98
7430,3235.01,2542.03
7440,3243.46,2547.48
7450,3251.39,2553.08
7460,3259.11,2558.72
7470,3266.67,2564.53
7480,3274.31,2570.48
7490,3280.15,2576.68
7500,3287.33,2582.50
7510,3296.32,2588.34
7520,3305.14,2593.50
7530,3312.70,2598.90
7540,3320.34,2605.13
7550,3327.54,2611.37
7560,3334.53,2617.96
7570,3342.19,2624.61
7580,3349.18,2630.85
7590,3357.19,2637.00
7600,3365.04,2642.24
7610,3372.52,2647.43
7620,3380.45,2652.80
7630,3387.23,2657.71
7640,3393.67,2663.08
7650,3401.26,2668.29
7660,3409.11,2673.43
7670,3418.42,2678.28
7680,3426.87,2683.78
7690,3433.44,2689.39
7700,3439.54,2695.62
7710,3446.53,2701.73
7720,3454.12,2707.93
7730,3462.80,2714.22
7740,3471.36,2720.94
7750,3478.29,2727.33
7760,3485.31,2733.96
7770,3492.58,2740.53
7780,3500.30,2746.19
7790,3509.09,2751.72
7800,3516.10,2756.51
7810,3524.27,2761.76
7820,3532.17,2767.49
7830,3539.39,2773.93
7840,3546.33,2780.19
7850,3553.47,2786.11
7860,3560.23,2792.27
7870,3567.48,2796.67
7880,3572.95,2801.16
7890,3580.00,2805.20
7900,3585.65,2809.63
7910,3590.01,2813.49
7920,3594.73,2818.08
7930,3599.14,2822.26
7940,3603.00,2827.21
7950,3609.31,2831.62
7960,3614.16,2835.45
7970,3619.42,2839.10
7980,3624.64,2842.86
7990,3630.64,2846.69
8000,3635.98,2850.58
8010,3640.91,2854.15
8020,3645.92,2857.25
8030,3650.30,2860.23
8040,3653.90,2863.22
8050,3658.88,2866.35
8060,3663.63,2869.74
8070,3669.26,2873.11
8080,3674.16,2876.11
8090,3679.27,2878.66
8100,3684.15,2881.48
8110,3689.42,2883.96
8120,3694.24,2887.42
8130,3698.73,2890.76
8140,3703.63,2893.84
8150,3708.48,2896.94
8160,3712.86,2900.44
8170,3717.89,2903.88
8180,3722.87,2907.79
8190,3728.79,2911.39
8200,3734.48,2914.81
8210,3739.56,2917.80
8220,3744.65,2920.62
8230,3750.00,2924.40
8240,3754.38,2927.77
8250,3759.49,2932.04
8260,3763.01,2936.24
8270,3767.70,2940.54
8280,3772.66,2944.61
8290,3777.09,2948.84
8300,3782.96,2952.93
8310,3788.25,2956.22
8320,3793.70,2959.27
8330,3798.71,2961.28
8340,3802.75,2963.86
8350,3807.42,2966.02
8360,3812.37,2968.47
8370,3816.36,2971.34
8380,3821.71,2974.45
8390,3826.56,2977.55
8400,3831.62,2981.15
8410,3837.64,2984.80
8420,3843.61,2988.34
8430,3848.31,2992.39
8440,3853.89,2995.83
8450,3859.00,2998.83
8460,3862.76,3002.04
8470,3867.27,3005.09
8480,3871.31,3008.29
8490,3876.81,3012.23
8500,3882.05,3016.25
8510,3886.49,3019.90
8520,3891.41,3023.97
8530,3896.37,3027.83
8540,3901.98,3032.10
8550,3906.72,3036.30
8560,3911.99,3040.47
8570,3916.76,3044.39
8580,3920.88,3048.22
8590,3925.71,3052.16
8600,3930.30,3055.78
8610,3935.56,3059.12
8620,3940.96,3061.83
8630,3946.65,3063.97
8640,3952.12,3066.00
8650,3957.73,3067.99
8660,3963.36,3070.31
8670,3967.51,3072.81
8680,3971.47,3075.29
8690,3975.85,3077.53
8700,3979.90,3079.77
8710,3984.98,3081.94
8720,3990.09,3084.26
8730,3996.04,3086.81
8740,4000.84,3089.58
8750,4005.79,3092.73
8760,4010.80,3096.31
8770,4015.94,3100.06
8780,4020.92,3103.74
8790,4024.72,3106.71
8800,4029.73,3110.34
8810,4034.29,3114.25
8820,4038.96,3117.92
8830,4044.83,3121.68
8840,4050.70,3125.04
8850,4056.23,3128.20
8860,4061.15,3131.41
8870,4065.87,3135.45
8880,4071.35,3139.57
8890,4076.18,3143.56
8900,4080.37,3148.10
8910,4084.91,3152.43
8920,4088.95,3156.88
8930,4094.46,3161.08
8940,4099.23,3164.81
8950,4104.52,3168.23
8960,4109.66,3171.49
8970,4115.19,3174.59
8980,4120.06,3177.80
8990,4125.31,3181.06
9000,4129.82,3184.21
9010,4133.65,3187.19
9020,4138.34,3190.53
9030,4143.12,3194.20
9040,4148.23,3197.96
9050,4153.60,3201.32
9060,4159.68,3203.72
9070,4165.75,3206.51
9080,4171.28,3208.57
9090,4176.05,3210.97
9100,4179.94,3213.86
9110,4184.08,3216.92
9120,4189.25,3220.25
9130,4193.97,3223.80
9140,4198.56,3228.02
9150,4203.59,3231.86
9160,4208.96,3236.06
9170,4214.23,3239.73
9180,4218.82,3243.91
9190,4223.98,3247.66
9200,4228.68,3251.57
9210,4233.29,3255.93
9220,4238.51,3260.07
9230,4243.05,3264.66
9240,4247.45,3268.24
9250,4252.80,3272.10
9260,4258.07,3275.62
9270,4263.46,3278.80
9280,4268.68,3281.48
9290,4274.68,3283.91
9300,4280.21,3285.87
9310,4285.24,3287.40
9320,4289.86,3288.81
9330,4293.66,3290.53
9340,4297.68,3292.46
9350,4302.40,3294.63
9360,4307.48,3297.37
9370,4312.57,3300.49
9380,4318.07,3303.70
9390,4322.90,3306.99
9400,4328.40,3310.53
9410,4333.46,3314.65
9420,4338.28,3318.28
9430,4342.64,3321.77
9440,4346.65,3325.27
9450,4351.24,3328.53
9460,4356.33,3331.58
9470,4361.62,3335.23
9480,4367.05,3338.59
9490,4372.76,3342.32
9500,4378.26,3345.74
9510,4383.34,3349.73
9520,4388.19,3353.43
9530,4392.86,3357.66
9540,4397.35,3362.12
9550,4402.17,3366.13
9560,4406.32,3369.89
9570,4411.43,3373.54
9580,4416.59,3377.22
9590,4420.95,3380.92
9600,4426.11,3384.62
9610,4431.25,3387.67
9620,4436.62,3390.72
9630,4441.24,3393.62
9640,4446.17,3396.41
9650,4450.91,3399.62
9660,4455.66,3402.85
9670,4459.67,3406.24
9680,4464.05,3409.03
9690,4469.22,3412.16
9700,4474.95,3415.00
9710,4480.69,3417.82
9720,4486.14,3421.21
9730,4491.54,3424.08
9740,4497.07,3427.55
9750,4501.19,3430.94
9760,4504.89,3434.66
9770,4509.79,3438.55
9780,4514.57,3442.80
9790,4519.55,3446.29
9800,4524.74,3449.87
9810,4529.90,3453.28
9820,4535.48,3456.57
9830,4540.44,3460.30
9840,4545.03,3464.47
9850,4549.69,3468.83
9860,4554.67,3473.34
9870,4558.85,3477.04
9880,4561.43,3479.60
9890,4563.49,3482.23
9900,4566.38,3484.52
9910,4569.28,3486.25
9920,4571.52,3487.65
9930,4573.74,3488.62
9940,4576.71,3488.93
9950,4579.03,3488.96
9960,4581.20,3488.96
9970,4583.44,3488.96
9980,4586.18,3488.96
9990,4588.76,3488.96
10000,4591.37,3488.96
10010,4593.92,3488.96
10020,4596.48,3488.96
10030,4598.88,3488.96
10040,4601.25,3488.96
10050,4603.75,3488.96
10060,4605.89,3488.96
10070,4608.21,3488.96
10080,4609.59,3488.96
10090,4611.21,3488.96
10100,4613.71,3488.96
10110,4616.11,3488.96
10120,4618.12,3488.96
10130,4620.34,3488.96
10140,4622.01,3488.96
10150,4623.94,3488.96
10160,4626.60,3488.96
10170,4628.19,3488.96
10180,4630.35,3488.96
10190,4632.46,3488.96
10200,4634.73,3488.96
10210,4636.74,3488.96
10220,4638.88,3488.96
10230,4641.30,3488.96
10240,4643.99,3488.96
10250,4646.21,3488.96
10260,4648.40,3488.96
10270,4651.01,3488.96
10280,4653.22,3488.96
10290,4655.78,3488.96
10300,4657.89,3488.96
10310,4659.45,3488.96
10320,4661.85,3488.96
10330,4663.86,3488.96
10340,4665.43,3488.96
10350,4667.20,3488.96
10360,4669.62,3488.96
10370,4671.48,3488.96
10380,4673.59,3488.96
10390,4675.65,3488.96
10400,4677.81,3488.96
10410,4680.11,3488.96
10420,4682.51,3488.96
10430,4685.14,3488.96
10440,4687.88,3488.96
10450,4690.59,3488.96
10460,4693.36,3488.96
10470,4695.94,3488.96
10480,4698.26,3488.96
10490,4700.60,3488.96
10500,4703.45,3488.96
10510,4706.03,3488.96
10520,4708.43,3488.96
10530,4710.44,3488.96
10540,4712.24,3488.96
10550,4714.35,3488.96
10560,4716.12,3488.96
10570,4718.29,3488.96
10580,4719.75,3488.96
10590,4721.73,3488.96
10600,4723.94,3488.96
10610,4725.69,3488.96
10620,4728.17,3488.96
10630,4730.10,3488.96
10640,4732.58,3488.96
10650,4734.77,3488.96
10660,4736.62,3488.96
10670,4739.25,3488.96
10680,4741.81,3488.96
10690,4743.74,3488.96
10700,4746.19,3488.96
10710,4748.09,3488.96
10720,4750.41,3488.96
10730,4752.63,3488.96
10740,4754.69,3488.96
10750,4757.04,3488.96
10760,4759.07,3488.96
10770,4761.47,3488.96
10780,4763.32,3488.96
10790,4765.80,3488.96
10800,4767.99,3488.96
10810,4770.02,3488.96
10820,4772.50,3488.96
10830,4774.40,3488.96
10840,4776.20,3488.96
10850,4778.68,3488.96
10860,4781.13,3488.96
10870,4782.85,3488.96
10880,4785.28,3488.96
10890,4787.60,3488.96
10900,4789.50,3488.96
10910,4791.90,3488.96
10920,4794.80,3488.96
10930,4797.43,3488.96
10940,4799.99,3488.96
10950,4802.39,3488.96
10960,4805.05,3488.96
10970,4807.45,3488.96
10980,4810.16,3488.96
10990,4812.79,3488.96
11000,4815.56,3488.96
11010,4817.90,3488.96
11020,4819.88,3488.96
11030,4821.94,3488.96
11040,4823.80,3488.96
11050,4825.70,3488.96
11060,4827.71,3488.96
11070,4829.56,3488.96
11080,4831.65,3488.96
11090,4833.50,3488.96
11100,4835.64,3488.96
11110,4837.43,3488.96
11120,4839.70,3488.96
11130,4842.15,3488.96
11140,4844.16,3488.96
11150,4846.56,3488.96
11160,4848.96,3488.96
11170,4851.18,3488.96
11180,4853.92,3488.96
11190,4855.85,3488.96
11200,4858.79,3488.96
11210,4861.53,3488.96
11220,4862.83,3488.96
11230,4864.79,3488.96
11240,4867.48,3488.96
11250,4869.20,3488.96
11260,4871.21,3488.96
11270,4873.87,3488.96
11280,4875.14,3488.96
11290,4877.57,3488.96
11300,4879.94,3488.96
11310,4881.24,3488.96
11320,4883.41,3488.96
11330,4885.83,3488.96
11340,4888.16,3488.96
11350,4890.11,3488.96
11360,4892.64,3488.96
11370,4895.12,3488.96
11380,4897.39,3488.96
11390,4899.71,3488.96
11400,4902.32,3488.96
11410,4905.05,3488.96
11420,4907.82,3488.96
11430,4910.61,3488.96
11440,4913.11,3488.96
11450,4915.51,3488.96
11460,4917.73,3488.96
11470,4920.78,3488.96
11480,4922.84,3488.96
11490,4924.79,3488.96
11500,4927.04,3488.96
11510,4928.73,3488.96
11520,4931.24,3488.96
11530,4932.93,3488.96
11540,4934.78,3488.96
11550,4937.00,3488.96
11560,4939.16,3488.96
11570,4940.96,3488.96
11580,4942.74,3488.96
11590,4945.19,3488.96
11600,4947.12,3488.96
11610,4949.62,3488.96
11620,4951.45,3488.96
11630,4954.03,3488.96
11640,4956.04,3488.96
11650,4957.94,3488.96
11660,4960.05,3488.96
11670,4962.29,3488.96
11680,4965.01,3488.96
11690,4966.86,3488.96
11700,4969.10,3488.96
11710,4971.94,3488.96
11720,4973.56,3488.96
11730,4975.78,3488.96
11740,4978.33,3488.96
11750,4979.92,3488.96
11760,4982.17,3488.96
11770,4984.54,3488.96
11780,4986.62,3488.96
11790,4988.58,3488.96
11800,4990.59,3488.96
11810,4992.70,3488.96
11820,4994.81,3488.96
11830,4996.98,3488.96
11840,4999.14,3488.96
11850,5001.38,3488.96
11860,5003.71,3488.96
11870,5005.97,3488.96
11880,5007.54,3488.96
11890,5007.43,3488.96
11900,5007.30,3488.96
11910,5007.23,3488.96
11920,5007.20,3488.96
11930,5007.20,3488.96
11940,5007.20,3488.96
11950,5007.20,3488.96
11960,5007.23,3488.96
11970,5007.23,3488.96
11980,5007.23,3488.96
11990,5007.23,3488.96
12000,5007.23,3488.96
12010,5007.23,3488.96
12020,5007.23,3488.96
12030,5007.23,3488.96
12040,5007.23,3488.96
12050,5007.23,3488.96
12060,5007.23,3488.96
12070,5007.23,3488.96
12080,5007.23,3488.96
12090,5007.23,3488.96
12100,5007.23,3488.96
12110,5007.23,3488.96
12120,5007.23,3488.96
12130,5007.23,3488.96
12140,5007.23,3488.96
12150,5007.23,3488.96
12160,5007.25,3488.96
12170,5007.23,3488.96
12180,5007.23,3488.96
12190,5007.25,3488.96
12200,5007.25,3488.96
12210,5007.23,3488.96
12220,5007.23,3488.96
12230,5007.23,3488.96
12240,5007.25,3488.96
12250,5007.25,3488.96
12260,5007.23,3488.96
12270,5007.25,3488.96
12280,5007.25,3488.96
12290,5007.25,3488.96
12300,5007.23,3488.96
12310,5007.25,3488.96
12320,5007.25,3488.96
12330,5007.25,3488.96
12340,5007.25,3488.96
12350,5007.25,3488.96
12360,5007.23,3488.96
12370,5007.25,3488.96
12380,5007.25,3488.96
12390,5007.25,3488.96
12400,5007.25,3488.96
12410,5007.25,3488.96
12420,5007.25,3488.96
12430,5007.23,3488.96
12440,5007.25,3488.96
12450,5007.25,3488.96
12460,5007.25,3488.96
12470,5007.25,3488.96
12480,5007.23,3488.96
12490,5007.25,3488.96
12500,5007.25,3488.96
12510,5007.25,3488.96
12520,5007.25,3488.96
12530,5007.25,3488.96
12540,5007.23,3488.96
12550,5007.25,3488.96
12560,5007.25,3488.96
12570,5007.25,3488.96
12580,5007.25,3488.96
12590,5007.25,3488.96
12600,5007.23,3488.96
12610,5007.25,3488.96
12620,5007.23,3488.96
12630,5007.25,3488.96
12640,5007.25,3488.96
12650,5007.25,3488.96
12660,5007.25,3488.96
12670,5007.25,3488.96
12680,5007.25,3488.96
12690,5007.23,3488.96
12700,5007.25,3488.96
12710,5007.25,3488.96
12720,5007.25,3488.96
12730,5007.25,3488.96
12740,5007.25,3488.96
12750,5007.25,3488.96
12760,5007.23,3488.96
12770,5007.25,3488.96
12780,5007.25,3488.96
12790,5007.25,3488.96
12800,5007.25,3488.96
12810,5007.25,3488.96
12820,5007.23,3488.96
12830,5007.25,3488.96
12840,5007.25,3488.96
12850,5007.25,3488.96
12860,5007.25,3488.96
12870,5007.23,3488.96
12880,5007.25,3488.96
12890,5007.25,3488.96
12900,5007.25,3488.96
12910,5007.25,3488.96
12920,5007.25,3488.96
12930,5007.23,3488.96
12940,5007.25,3488.96
12950,5007.23,3488.96
12960,5007.25,3488.96
12970,5007.25,3488.96
12980,5007.25,3488.96
12990,5007.25,3488.96
13000,5007.25,3488.96
13010,5007.25,3488.96
13020,5007.25,3488.96
13030,5007.25,3488.96
13040,5007.25,3488.96
13050,5007.25,3488.96
13060,5007.25,3488.96
13070,5007.23,3488.96
13080,5007.25,3488.96
13090,5007.23,3488.96
13100,5007.25,3488.96
13110,5007.25,3488.96
13120,5007.25,3488.96
13130,5007.25,3488.96
13140,5007.25,3488.96
13150,5007.25,3488.96
13160,5007.25,3488.96
13170,5007.25,3488.96
13180,5007.25,3488.96
13190,5007.25,3488.96
13200,5007.25,3488.96
13210,5007.25,3488.96
13220,5007.25,3488.96
13230,5007.25,3488.96
13240,5007.25,3488.96
13250,5007.23,3488.96
13260,5007.25,3488.96
13270,5007.25,3488.96
13280,5007.25,3488.96
13290,5007.23,3488.96
13300,5007.25,3488.96
13310,5007.25,3488.96
13320,5007.25,3488.96
13330,5007.25,3488.96
13340,5007.25,3488.96
13350,5007.23,3488.96
13360,5007.25,3488.96
13370,5007.25,3488.96
13380,5007.25,3488.96
13390,5007.25,3488.96
13400,5007.25,3488.96
13410,5007.25,3488.96
13420,5007.25,3488.96
13430,5007.25,3488.96
13440,5007.25,3488.96
13450,5007.25,3488.96
13460,5007.23,3488.96
13470,5007.25,3488.96
13480,5007.25,3488.96
13490,5007.23,3488.96
13500,5007.25,3488.96
13510,5007.25,3488.96
13520,5007.23,3488.96
13530,5007.23,3488.96
13540,5007.23,3488.96
13550,5007.25,3488.96
13560,5007.25,3488.96
13570,5007.23,3488.96
13580,5007.25,3488.96
13590,5007.25,3488.96
13600,5007.25,3488.96
13610,5007.25,3488.96
13620,5007.25,3488.96
13630,5007.25,3488.96
13640,5007.25,3488.96
13650,5007.25,3488.96
13660,5007.25,3488.96
13670,5007.23,3488.96
13680,5007.25,3488.96
13690,5007.25,3488.96
13700,5007.25,3488.96
13710,5007.25,3488.96
13720,5007.25,3488.96
13730,5007.25,3488.96
13740,5007.25,3488.96
13750,5007.25,3488.96
13760,5007.25,3488.96
13770,5007.25,3488.96
13780,5007.25,3488.96
13790,5007.25,3488.96
13800,5007.23,3488.96
13810,5007.25,3488.96
13820,5007.25,3488.96
13830,5007.23,3488.96
13840,5007.25,3488.96
13850,5007.25,3488.96
