Time Speed
21335	107
21340	490
21345	478
21350	470
21355	456
21360	440
21365	420
21370	414
21375	416
21380	414
21385	402
21390	386
21395	376
21400	374
21405	378
21410	380
21415	376
21420	370
21425	376
21430	380
21435	388
21440	386
21445	378
21450	374
21455	376
21460	372
21465	366
21470	366
21475	358
21480	352
21485	360
21490	368
21495	364
21500	362
21505	358
21510	364
21515	368
21520	360
21525	356
21530	346
21535	340
21540	338
21545	332
21550	330
21555	322
21560	326
21565	322
21570	322
21575	328
21580	330
21585	336
21590	340
21595	340
21600	346
21605	342
21610	340
21615	340
21620	338
21625	334
21630	328
21635	328
21640	326
21645	336
21650	342
21655	336
21660	340
21665	344
21670	350
21675	352
21680	348
21685	346
21690	340
21695	334
21700	332
21705	332
21710	330
21715	330
21720	338
21725	344
21730	340
21735	350
21740	360
21745	368
21750	366
21755	362
21760	372
21765	370
21770	358
21775	358
21780	352
21785	344
21790	342
21795	342
21800	340
21805	340
21810	334
21815	334
21820	338
21825	340
21830	340
21835	340
21840	336
21845	332
21850	326
21855	326
21860	322
21865	316
21870	314
21875	310
21880	308
21885	314
21890	324
21895	332
21900	340
21905	342
21910	342
21915	342
21920	346
21925	348
21930	340
21935	334
21940	334
21945	330
21950	332
21955	338
21960	336
21965	332
21970	334
21975	340
21980	348
21985	360
21990	366
21995	354
22000	354
22005	354
22010	352
22015	350
22020	344
22025	342
22030	342
22035	346
22040	346
22045	346
22050	346
22055	354
22060	364
22065	362
22070	362
22075	362
22080	358
22085	360
22090	360
22095	352
22100	346
22105	342
22110	342
22115	340
22120	336
22125	340
22130	340
22135	346
22140	340
22145	336
22150	334
22155	330
22160	330
22165	334
22170	328
22175	310
22180	306
22185	304
22190	308
22195	312
22200	314
22205	318
22210	320
22215	324
22220	334
22225	340
22230	342
22235	346
22240	344
22245	340
22250	342
22255	340
22260	344
22265	342
22270	338
22275	336
22280	342
22285	346
22290	346
22295	348
22300	352
22305	356
22310	356
22315	354
22320	352
22325	352
22330	350
22335	348
22340	346
22345	350
22350	352
22355	350
22360	352
22365	358
22370	366
22375	376
22380	384
22385	386
22390	378
22395	372
22400	374
22405	368
22410	356
22415	350
22420	350
22425	350
22430	354
22435	358
22440	356
22445	356
22450	360
22455	360
22460	360
22465	364
22470	362
22475	350
22480	348
22485	348
22490	346
22495	346
22500	346
22505	344
22510	344
22515	352
22520	352
22525	346
22530	350
22535	346
22540	344
22545	340
22550	338
22555	338
22560	334
22568	215
22573	350
22578	352
22583	348
22588	338
22593	344
22598	354
22603	354
22608	346
22613	340
22618	342
22633	128.6666667
22638	420
22643	408
22648	396
22653	394
22658	384
22663	370
22668	370
22673	370
22678	370
22683	368
22688	374
22693	372
22698	362
22703	366
22708	368
22713	360
22718	352
22723	346
22728	340
22733	348
22738	346
22743	350
22748	348
22753	340
22758	340
22763	348
22768	344
22773	338
22778	340
22783	338
22788	326
22793	324
22798	328
22803	328
22808	332
22813	328
22818	332
22823	338
22828	336
22833	346
22838	344
22843	340
22848	342
22853	338
22858	336
22863	332
22868	330
22873	328
22878	320
22883	314
22888	320
22893	316
22898	322
22903	330
22908	328
22913	326
22918	326
22923	336
22928	340
22933	338
22938	338
22943	344
22948	338
22953	330
22958	330
22963	336
22968	338
22973	336
22978	338
22983	342
22988	350
22993	358
22998	356
23003	364
23008	368
23013	360
23018	354
23023	348
23028	352
23033	352
23038	342
23043	344
23048	348
23053	346
23058	352
23063	358
23068	348
23073	354
23078	376
23083	378
23088	358
23093	336
23098	336
23103	342
23108	334
23113	330
23118	324
23123	328
23128	326
23133	324
23138	328
23143	330
23148	332
23153	334
23158	334
23163	338
23168	336
23173	338
23178	334
23183	328
23188	324
23193	318
23198	318
23203	324
23208	326
23213	320
23218	322
23223	330
23228	336
23233	334
23238	340
23243	342
23248	336
23253	336
23258	334
23263	334
23268	334
23273	332
23278	326
23283	332
23288	342
23293	348
23298	348
23303	352
23308	362
23313	364
23318	368
23323	372
23328	372
23333	368
23338	362
23343	358
23348	350
23353	348
23358	346
23363	346
23368	346
23373	346
23378	354
23383	352
23388	354
23393	362
23398	358
23403	352
23408	346
23413	348
23418	356
23423	356
23428	346
23433	334
23438	330
23443	338
23448	348
23453	358
23458	360
23463	358
23468	362
23473	374
23478	376
23483	366
23488	348
23493	346
23498	348
23503	346
23508	350
23513	352
23518	340
23523	344
23528	352
23533	354
23538	356
23543	358
23548	352
23553	350
23558	348
23563	344
23568	340
23573	332
23578	326
23583	322
23588	326
23593	326
23598	322
23603	324
23608	328
23613	332
23618	334
23623	338
23628	344
23633	342
23638	342
23643	336
23648	338
23653	340
23658	332
