time,leftEncoderCount,rightEncoderCount
6685,336.48,336.56
6743,343.73,343.81
6760,345.69,345.76
6776,347.80,347.90
6787,349.34,349.44
6850,357.66,357.76
6866,359.82,359.92
6877,361.31,361.38
6887,362.64,362.71
6949,372.31,372.44
6966,374.84,374.92
6976,376.25,376.35
6987,377.74,377.84
6997,379.22,379.38
7059,387.98,388.06
7076,390.02,390.12
7086,391.17,391.24
7097,392.16,392.21
7159,399.48,399.56
7176,401.86,401.96
7186,403.13,403.21
7197,404.67,404.78
7260,414.50,414.64
7276,417.29,417.37
7286,418.96,419.04
7297,420.42,420.50
7360,430.02,430.13
7376,432.63,432.73
7387,434.19,434.30
7398,435.63,435.73
7461,444.29,444.36
7478,446.08,446.19
7488,447.55,447.65
7505,449.58,449.66
7563,457.27,457.35
7580,459.57,459.67
7596,462.04,462.12
7607,463.50,463.61
7670,472.89,473.00
7686,474.95,475.06
7697,476.52,476.60
7707,477.98,478.08
7770,486.64,486.71
7786,488.83,488.93
7797,490.26,490.36
7807,491.77,491.88
7869,499.70,499.80
7886,501.73,501.79
7896,502.91,503.01
7907,504.13,504.21
7917,505.57,505.65
7979,513.96,514.07
7996,516.42,516.52
8006,518.22,518.29
8017,519.83,519.94
8079,529.09,529.17
8096,531.70,531.78
8106,533.21,533.31
8117,534.91,535.01
8180,544.01,544.14
8196,546.51,546.61
8207,547.97,548.05
8218,549.27,549.38
8281,557.20,557.28
8297,559.29,559.37
8308,560.51,560.59
8318,561.95,562.05
8382,570.37,570.48
8398,572.54,572.64
8408,574.28,574.39
8418,575.87,575.95
8435,577.86,577.96
8492,586.67,586.77
8510,589.64,589.77
8527,592.20,592.28
8537,593.48,593.55
8599,601.48,601.59
8616,603.65,603.72
8626,604.79,604.87
8637,605.84,605.91
8647,607.45,607.58
8710,615.07,615.17
8727,617.23,617.34
8737,618.67,618.77
8748,620.15,620.26
8810,629.70,629.80
8826,632.25,632.33
8836,633.79,633.87
8847,635.23,635.30
8909,644.85,644.98
8926,647.27,647.38
8936,648.71,648.81
8947,650.25,650.33
9010,658.85,658.93
9026,660.83,660.91
9037,662.03,662.11
9048,663.62,663.76
9111,672.15,672.26
9127,674.37,674.47
9138,676.04,676.12
9155,678.23,678.31
9213,686.23,686.31
9230,688.42,688.53
9246,690.88,690.98
9257,692.57,692.68
9314,700.97,701.05
9331,703.31,703.45
9347,705.43,705.51
9358,706.97,707.07
9421,714.01,714.08
9437,715.91,715.96
9448,717.29,717.40
9458,718.86,718.94
9521,726.37,726.50
9537,729.00,729.11
9548,730.59,730.67
9558,731.95,732.03
9621,742.14,742.27
9637,744.62,744.70
9648,746.00,746.13
9658,747.70,747.99
9720,757.27,757.35
9736,759.07,759.15
9747,760.37,760.45
9757,761.70,761.83
9767,763.22,763.29
9830,770.65,770.73
9847,772.55,772.63
9857,773.88,773.96
9868,775.34,775.45
9932,784.36,784.47
9948,786.76,786.87
9958,788.46,788.56
9975,790.75,790.83
10034,799.02,799.10
10051,801.45,801.55
10067,803.69,803.77
10078,805.17,805.25
10140,813.73,813.83
10156,815.71,815.76
10167,817.01,817.09
10177,818.34,818.45
10240,826.61,826.71
10256,828.67,828.77
10267,830.52,830.63
10277,831.85,831.93
10340,841.47,841.58
10357,843.69,843.77
10367,845.23,845.33
10377,847.05,847.16
10440,855.58,855.69
10456,857.85,857.93
10467,859.34,859.42
10477,860.85,860.95
10534,868.88,868.99
10551,870.94,870.99
10567,873.21,873.34
10577,874.46,874.54
10640,882.65,882.73
10656,884.76,884.84
10667,886.02,886.09
10677,887.32,887.40
10734,895.35,895.46
10751,897.72,897.83
10767,900.23,900.33
10777,901.87,901.97
10840,911.31,911.39
10856,913.58,913.66
10867,915.07,915.17
10878,916.50,916.66
10941,924.77,924.84
10957,926.51,926.57
10968,927.77,927.84
10985,929.12,929.17
11043,936.74,936.84
11060,939.37,939.47
11077,941.95,942.06
11087,943.31,943.39
11144,952.70,952.80
11161,954.99,955.09
11177,957.68,957.81
11188,959.71,959.84
11250,968.32,968.42
11266,970.38,970.43
11277,971.52,971.60
11287,973.01,973.11
11344,980.34,980.42
11361,982.53,982.58
11378,984.80,984.88
11388,986.10,986.21
11451,994.34,994.42
11467,996.53,996.64
11478,998.07,998.20
11488,999.48,999.58
11550,1008.58,1008.66
11567,1010.80,1010.87
11577,1012.28,1012.39
11587,1013.74,1013.82
11598,1015.39,1015.52
11660,1023.97,1024.07
11677,1026.34,1026.44
11687,1027.72,1027.80
11698,1029.13,1029.21
11761,1036.85,1036.93
11777,1039.17,1039.25
11788,1040.58,1040.66
11798,1041.93,1042.01
11861,1050.70,1050.80
11877,1053.12,1053.23
11888,1054.71,1054.82
11905,1057.27,1057.37
11963,1066.06,1066.19
11980,1068.66,1068.74
11996,1071.11,1071.22
12007,1072.68,1072.78
12070,1081.96,1082.04
12086,1084.00,1084.07
12097,1085.27,1085.33
12107,1086.58,1086.68
12164,1093.67,1093.75
12181,1095.99,1096.07
12198,1098.31,1098.42
12208,1099.70,1099.77
12271,1108.56,1108.67
12287,1110.75,1110.83
12298,1112.16,1112.32
12308,1113.99,1114.09
12370,1123.04,1123.17
12387,1125.33,1125.43
12397,1126.84,1126.95
12408,1128.41,1128.51
12418,1130.00,1130.10
12480,1137.35,1137.43
12497,1138.79,1138.81
12507,1139.70,1139.80
12518,1141.58,1141.68
