time,leftEncoderCount,rightEncoderCount
12326,278.87,201.63
12328,280.41,203.20
12330,281.90,204.84
12332,283.57,206.48
12334,285.21,208.15
12336,286.85,209.87
12338,288.52,211.65
12340,290.30,213.18
12342,291.97,214.78
12343,293.79,216.55
12345,295.69,218.17
12347,297.62,219.70
12349,299.63,221.22
12351,301.90,222.91
12353,304.09,224.79
12355,306.36,226.38
12357,308.63,227.94
12359,310.92,229.46
12361,313.17,230.79
12363,315.36,232.87
12365,317.55,234.13
12366,319.71,235.82
12368,321.88,237.23
12370,324.04,238.56
12372,326.02,240.02
12374,327.90,242.24
12376,329.75,243.57
12378,331.55,245.31
12380,333.32,247.11
12382,335.02,248.75
12384,336.66,250.35
12385,338.41,252.12
12387,340.16,253.53
12389,341.96,255.27
12391,343.91,257.05
12393,345.76,258.79
12395,347.72,260.52
12397,350.07,262.68
12399,351.63,264.04
12401,353.64,265.84
12403,355.49,267.69
12405,357.32,269.41
12406,359.22,271.23
12408,361.41,273.22
12410,363.16,274.49
12412,365.14,275.95
12414,366.91,277.81
12416,368.79,279.60
12418,371.09,281.30
12420,373.30,283.10
12422,375.28,284.59
12424,377.19,286.05
12426,379.17,287.90
12428,381.20,289.80
12429,383.19,291.44
12431,385.22,292.70
12433,387.15,294.18
12435,389.08,295.98
12437,390.98,297.52
12439,392.86,298.88
12441,394.76,300.41
12443,396.72,302.08
12445,398.57,303.60
12447,400.21,305.08
12449,401.70,306.70
12450,403.40,308.26
12452,405.19,309.75
12454,407.46,311.26
12456,409.71,312.85
12458,411.84,314.42
12460,414.09,316.06
12462,416.10,317.44
12464,418.26,318.98
12466,420.35,320.42
12468,422.38,322.19
12470,424.44,323.91
12471,426.55,325.63
12473,428.80,327.27
12475,430.91,329.26
12477,433.02,330.53
12479,435.13,332.10
12481,437.19,333.74
12483,439.25,335.41
12485,441.23,337.03
12487,443.09,338.75
12489,444.70,340.47
12491,446.29,342.22
12492,447.83,343.99
12494,449.40,345.74
12496,450.99,347.33
12498,452.58,348.74
12500,454.17,350.25
12502,455.92,351.94
12504,457.85,353.87
12506,459.93,355.39
12508,462.07,357.06
12510,464.29,358.31
12512,466.74,360.05
12513,468.93,361.93
12515,471.35,363.73
12517,473.41,365.53
12519,475.34,367.59
12521,477.30,368.92
12523,479.31,370.72
12525,481.34,372.44
12527,483.27,374.32
12529,485.07,376.35
12531,487.39,378.83
12533,488.83,380.11
12534,490.76,381.72
12536,492.69,383.32
12538,494.51,385.14
12540,496.31,387.02
12542,498.32,389.13
12544,499.86,390.41
12546,501.79,392.16
12548,503.48,394.01
12550,505.39,395.52
12552,507.18,396.80
12554,509.17,398.62
12555,510.99,400.21
12557,512.84,401.75
12559,514.80,403.37
12561,516.96,404.80
12563,519.23,406.58
12565,521.55,408.12
12567,523.80,409.71
12569,525.99,411.43
12571,528.18,413.12
12573,530.34,414.79
12575,532.56,416.41
12576,534.75,417.97
12578,536.83,419.59
12580,538.90,421.44
12582,540.88,423.34
12584,542.83,425.09
12586,544.68,426.84
12588,546.46,428.48
12590,548.28,429.99
12592,549.95,431.48
12594,551.70,433.20
12596,553.37,434.77
12597,555.14,436.38
12600,556.94,437.97
12601,558.77,439.62
12603,560.62,441.50
12605,562.42,443.01
12607,564.19,444.39
12609,565.86,445.85
12611,567.55,447.13
12613,569.33,448.82
12615,571.23,450.52
12617,573.21,452.21
12618,575.38,453.83
12620,577.70,455.73
12622,579.99,457.06
12624,582.26,458.84
12626,584.50,460.71
12628,586.70,462.44
12630,589.04,464.13
12632,591.65,466.16
12634,593.08,467.31
12636,595.04,468.98
12638,596.94,470.73
12639,598.80,472.45
12641,600.62,474.22
12643,602.63,476.36
12645,604.17,477.82
12647,605.99,479.80
12649,607.77,481.58
12651,609.44,483.17
12653,611.13,484.73
12655,613.03,486.48
12657,614.73,488.04
12659,616.55,489.87
12660,618.30,491.82
12662,620.05,493.83
12664,622.03,495.45
12666,624.22,497.04
12668,626.18,498.61
12670,628.47,500.51
12672,630.82,502.41
12674,633.17,503.90
12676,635.51,505.20
12678,637.86,506.64
12680,640.26,508.72
12681,642.58,510.47
12683,644.77,511.98
12685,646.93,513.26
12687,648.94,514.36
12689,650.74,516.08
12691,652.52,517.77
12693,654.13,519.23
12695,655.83,520.41
12697,657.47,521.74
12699,659.17,523.48
12701,660.86,525.00
12703,662.61,526.40
12704,664.33,527.94
12706,666.10,529.56
12708,667.93,531.15
12710,669.99,533.18
12712,671.92,534.44
12714,673.87,536.16
12716,675.83,537.85
12718,677.81,539.49
12720,679.92,541.11
12722,682.17,542.89
12724,684.41,544.16
12725,686.52,545.78
12727,688.40,547.58
12729,690.33,549.25
12731,692.34,550.79
12733,694.34,552.48
12735,696.25,554.07
12737,698.23,555.85
12739,700.11,557.57
12741,701.98,559.08
12743,703.89,560.51
12745,706.11,562.37
12746,707.62,563.59
12748,709.60,565.21
12750,711.45,566.59
12752,713.30,568.26
12754,715.21,570.06
12756,717.19,571.96
12758,719.01,573.63
12760,720.97,575.38
12762,722.90,577.07
12764,724.93,578.74
12766,727.07,580.54
12767,729.13,582.13
12769,731.17,583.96
12771,733.23,585.99
12773,735.31,587.90
12775,737.37,589.75
12777,739.46,591.55
12779,741.49,593.29
12781,743.50,594.96
12783,745.66,596.63
12785,747.49,598.46
12787,749.65,600.13
12788,751.87,601.82
12790,754.01,603.28
12792,756.15,605.11
12794,758.18,606.91
12796,760.19,608.52
12798,762.17,610.04
12800,764.13,611.76
12802,766.06,613.53
12804,767.83,615.15
12806,769.55,616.66
12808,771.20,618.35
12809,772.86,620.26
12811,774.53,622.16
12813,776.23,623.49
12815,777.82,625.32
12817,779.57,627.17
12819,781.50,628.97
12821,783.58,630.61
12823,785.41,632.57
12825,787.60,633.77
12827,789.81,635.70
12829,792.03,637.42
12830,794.20,639.03
12832,796.36,640.57
12834,798.50,642.27
12836,800.61,643.94
12838,802.70,645.68
12840,804.73,647.27
12842,806.71,648.79
12844,808.80,650.22
12846,811.33,652.10
12848,812.92,653.48
12850,814.82,655.20
12851,816.62,657.00
12853,818.40,658.83
12855,820.17,660.36
12857,822.05,661.96
12859,823.61,663.42
12861,825.41,665.08
12863,827.31,666.96
12865,829.14,668.92
12867,830.94,670.77
12869,832.74,672.54
12871,834.62,674.21
12872,836.55,676.04
12874,838.61,677.58
12876,840.85,679.09
12878,843.20,680.63
12880,845.59,682.50
12882,848.02,684.43
12884,850.42,686.34
12886,852.58,688.24
12888,854.46,690.15
12890,856.42,691.94
12892,858.35,693.72
12893,860.20,695.44
12895,861.97,697.21
12897,863.77,698.75
12899,865.60,700.29
12901,867.63,702.17
12903,869.61,704.20
12905,871.62,706.24
12907,873.52,708.11
12909,875.35,709.68
12911,877.20,711.22
12913,879.03,713.41
12915,880.90,714.82
12916,882.81,716.64
12918,884.69,718.31
12920,886.59,719.74
12922,888.47,721.67
12924,890.37,723.86
12926,892.33,724.96
12928,894.20,726.21
12930,896.05,727.75
12932,897.98,729.52
12934,899.99,731.22
12935,902.24,732.99
12937,904.45,734.32
12939,906.62,736.07
12941,908.57,737.69
12943,910.53,739.43
12945,912.48,741.21
12947,914.83,743.19
12949,916.40,744.52
12951,918.30,746.19
12953,920.20,747.67
12955,922.13,749.68
12956,924.19,751.27
12958,926.51,753.15
12960,928.10,754.51
12962,929.90,755.89
12964,931.60,757.66
12966,933.37,759.54
12968,935.04,761.05
12970,936.84,762.56
12972,938.74,763.84
12974,940.73,765.35
12976,942.71,767.00
12977,944.82,768.56
12979,946.78,770.31
12981,948.73,771.77
12983,950.77,772.94
12985,953.11,774.48
12987,955.62,776.23
12989,958.15,778.08
12991,960.52,779.51
12993,962.84,780.79
12995,964.85,782.28
12997,966.73,784.08
12999,968.63,786.09
13000,970.64,787.88
13002,972.65,789.66
13004,974.65,791.38
13006,976.40,793.05
13008,977.76,794.66
13010,979.32,796.26
13012,980.81,797.90
13014,982.40,799.75
13016,984.07,801.58
13018,985.71,803.30
13020,987.54,804.94
13021,989.54,806.76
13023,991.63,808.41
13025,993.72,810.55
13027,995.78,811.82
13029,997.78,813.49
13031,999.77,815.08
13033,1001.75,816.70
13035,1003.91,818.29
13037,1006.75,820.59
13039,1008.66,822.02
13041,1010.87,823.56
13043,1013.17,825.15
13045,1015.26,826.95
13047,1017.37,828.85
13049,1019.30,830.55
13051,1021.12,832.09
13053,1022.95,833.62
13055,1024.90,835.40
13057,1026.83,837.28
13059,1028.56,839.26
13061,1030.41,840.38
13063,1032.31,842.02
13065,1034.29,843.82
13067,1036.27,845.41
13069,1038.20,847.34
13071,1040.21,848.52
13073,1042.22,850.18
13075,1044.25,851.78
13077,1046.58,853.34
13079,1048.97,855.06
13081,1051.58,857.02
13083,1053.38,858.58
13085,1055.55,860.12
13087,1057.71,861.58
13089,1059.72,863.14
13091,1061.86,864.81
13093,1064.00,866.54
13095,1066.13,868.18
13097,1068.09,869.93
13099,1070.18,871.67
13101,1072.39,873.52
13103,1074.56,875.64
13105,1076.59,877.02
13107,1078.65,878.74
13109,1080.74,880.38
13111,1082.80,882.16
13113,1084.65,883.85
13115,1086.73,885.78
13117,1088.53,887.21
13119,1090.41,888.75
13121,1092.21,890.58
13123,1094.11,892.27
13125,1096.04,893.94
13127,1097.95,895.53
13129,1099.93,897.44
13131,1101.94,899.26
13133,1103.92,901.11
13135,1105.80,902.89
13137,1107.83,904.87
13139,1110.00,906.46
13141,1112.16,908.29
13143,1114.14,910.29
13145,1116.36,912.28
13147,1118.52,914.02
13149,1120.74,915.51
13151,1122.93,917.20
13153,1125.43,919.16
13155,1127.81,921.06
13157,1129.92,922.81
13159,1132.06,924.35
13161,1134.17,925.91
13163,1136.18,927.63
13165,1138.13,929.25
13167,1139.88,930.87
13169,1141.78,932.38
13171,1143.82,934.34
13173,1145.07,935.67
13175,1146.84,937.26
13177,1148.59,938.72
13179,1150.21,940.44
13181,1151.88,942.34
13183,1153.81,944.12
13185,1155.97,945.84
13187,1158.24,947.45
13189,1160.69,949.12
13191,1163.14,950.90
13193,1165.57,953.35
13195,1167.73,954.78
13197,1170.16,956.58
13199,1172.66,958.28
13201,1174.96,959.97
13203,1177.41,961.74
13205,1180.09,963.83
13207,1182.00,965.47
13209,1183.80,967.35
13211,1185.57,969.02
13213,1187.19,970.19
13215,1188.83,971.81
13217,1190.42,973.79
13219,1192.22,975.64
13221,1193.99,977.10
13223,1195.74,978.41
13225,1197.64,980.05
13227,1199.65,982.45
13229,1201.76,984.12
13231,1203.80,985.89
13233,1205.88,987.59
13235,1208.02,989.10
13237,1210.19,990.82
13239,1212.46,992.57
13241,1214.67,994.37
13243,1217.02,996.32
13245,1219.29,998.04
13247,1221.45,999.69
13249,1223.80,1001.20
13251,1226.12,1003.03
13253,1228.57,1004.88
13255,1230.87,1006.81
13257,1233.24,1008.71
13259,1235.30,1010.80
13261,1237.23,1012.88
13263,1239.18,1014.58
13265,1240.98,1016.27
13267,1242.86,1018.25
13269,1244.74,1020.50
13271,1246.88,1022.92
13274,1248.73,1024.23
13276,1251.13,1025.87
13278,1253.81,1027.70
13280,1255.90,1029.52
13282,1257.99,1031.50
13284,1259.71,1033.30
13286,1261.40,1035.34
13288,1263.07,1037.06
13290,1264.74,1038.86
13292,1266.83,1040.37
13294,1269.77,1042.69
13296,1271.83,1044.05
13299,1274.21,1045.85
13301,1276.53,1047.51
13303,1278.93,1049.13
13305,1281.14,1050.98
13307,1283.44,1052.65
13309,1285.58,1054.27
13311,1287.74,1055.94
13313,1289.96,1057.84
13315,1292.04,1059.54
13317,1294.31,1061.47
13319,1296.32,1063.29
13321,1298.62,1065.22
13324,1300.81,1066.99
13326,1302.87,1068.64
13328,1305.06,1070.72
13330,1306.96,1072.39
13332,1308.94,1074.22
13334,1310.79,1075.89
13336,1312.65,1077.56
13338,1314.65,1079.25
13340,1316.66,1081.13
13342,1318.72,1082.85
13344,1320.68,1084.52
13346,1322.79,1086.27
13349,1324.82,1088.12
13351,1327.82,1090.26
13353,1329.96,1091.38
13355,1332.60,1092.84
13357,1334.92,1094.82
13359,1337.11,1096.59
13361,1339.24,1098.29
13363,1341.38,1099.85
13365,1343.47,1101.29
13367,1345.76,1102.96
13369,1347.75,1104.65
13371,1349.81,1106.48
13374,1351.81,1108.30
13376,1353.30,1110.10
13378,1354.87,1111.95
13380,1356.59,1113.91
13382,1358.23,1115.81
13384,1360.13,1118.24
13386,1362.17,1119.80
13388,1364.31,1121.81
13390,1366.52,1123.63
13392,1368.90,1125.62
13394,1371.14,1127.55
13396,1373.54,1129.29
13399,1375.68,1131.17
13401,1377.94,1133.02
13403,1380.37,1134.98
13405,1382.74,1136.80
13407,1386.16,1139.10
13409,1388.14,1140.43
13411,1390.49,1142.33
13413,1392.83,1144.11
13415,1394.97,1145.85
13417,1397.14,1147.50
13419,1399.15,1149.50
13421,1401.31,1151.33
13424,1403.19,1152.97
13426,1404.96,1155.06
13428,1406.89,1157.07
13430,1408.77,1159.15
13432,1410.57,1160.82
13434,1412.42,1162.59
13436,1414.43,1164.29
13438,1416.57,1166.25
13440,1418.81,1168.54
13442,1421.36,1170.05
13444,1423.58,1171.88
13446,1425.88,1173.86
13449,1428.01,1175.61
13451,1430.13,1177.38
13453,1432.39,1179.21
13455,1434.53,1180.90
13457,1436.72,1182.67
13459,1438.81,1184.42
13461,1441.00,1186.35
13463,1443.50,1188.28
13465,1444.96,1189.56
13467,1447.21,1191.28
13469,1449.50,1193.31
13471,1451.80,1195.19
13474,1453.96,1197.15
13476,1456.15,1198.97
13478,1458.47,1200.93
13480,1460.48,1202.68
13482,1462.57,1204.40
13484,1464.60,1206.30
13486,1466.69,1208.05
13488,1468.56,1209.72
13490,1470.15,1211.44
13492,1471.85,1213.34
13494,1473.73,1215.17
13496,1475.87,1217.44
13499,1477.87,1218.92
13501,1479.83,1220.80
13503,1482.44,1222.57
13505,1484.89,1224.58
13507,1487.37,1226.62
13509,1489.71,1228.60
13511,1492.11,1230.37
13513,1494.30,1232.20
13515,1496.60,1234.20
13517,1499.08,1236.08
13519,1502.05,1238.61
13521,1503.95,1240.05
13524,1506.22,1242.11
13526,1508.38,1244.01
13528,1510.37,1245.86
13530,1512.37,1247.63
13532,1514.49,1249.62
13534,1516.42,1251.73
13536,1518.35,1253.14
13538,1520.04,1255.04
13540,1521.76,1256.89
13542,1523.59,1258.72
13544,1525.36,1260.39
13546,1527.45,1262.37
13548,1529.53,1263.98
13551,1531.80,1265.60
13553,1534.41,1267.74
13555,1537.12,1269.51
13557,1539.52,1271.18
13559,1541.84,1273.14
13561,1544.29,1275.02
13563,1546.54,1277.21
13565,1548.73,1279.27
13567,1551.05,1281.38
13569,1553.71,1283.70
13571,1555.25,1285.00
13573,1557.07,1286.78
13576,1559.47,1289.10
13578,1560.80,1290.66
13580,1562.57,1292.59
13582,1564.58,1294.37
13584,1566.49,1295.93
13586,1568.49,1297.73
13588,1570.42,1299.69
13590,1572.59,1301.72
13592,1574.83,1303.49
13594,1576.89,1305.37
13596,1579.37,1306.93
13598,1581.82,1308.47
13601,1584.09,1310.19
13603,1586.33,1312.12
13605,1588.50,1314.18
13607,1590.76,1315.93
13609,1592.95,1318.07
13611,1595.28,1319.48
13613,1597.39,1321.33
13615,1599.68,1323.23
13617,1601.74,1325.22
13619,1603.78,1326.99
13621,1605.97,1328.79
13623,1608.16,1330.56
13626,1610.53,1332.62
13628,1612.57,1334.58
13630,1614.76,1336.35
13632,1617.31,1338.57
13634,1618.85,1339.90
13636,1620.99,1341.77
13638,1623.02,1343.39
13640,1625.16,1345.24
13642,1627.19,1347.12
13644,1629.23,1348.97
13646,1631.34,1350.64
13648,1633.19,1352.44
13651,1634.99,1354.19
13653,1636.90,1356.51
13655,1639.03,1357.86
13657,1641.33,1359.48
13659,1643.47,1360.99
13661,1645.81,1363.00
13663,1648.11,1364.85
13665,1650.59,1366.34
13667,1653.04,1367.96
13669,1655.31,1369.76
13671,1657.68,1371.71
13673,1659.90,1373.43
13676,1662.74,1375.57
13678,1664.30,1376.72
13680,1666.36,1378.60
13682,1668.32,1380.50
13684,1670.35,1382.27
13686,1672.41,1383.73
13688,1674.21,1385.51
13690,1676.06,1387.38
13692,1677.76,1389.05
13694,1679.45,1390.88
13696,1681.44,1392.63
13698,1683.81,1394.74
13701,1686.00,1396.38
13703,1688.11,1398.23
13705,1690.35,1400.01
13707,1692.47,1401.81
13709,1694.61,1403.81
13711,1696.87,1405.30
13713,1699.09,1407.05
13715,1701.70,1408.85
13717,1704.41,1410.70
13719,1707.10,1412.37
13721,1709.76,1414.22
13723,1712.21,1416.28
13726,1714.53,1418.26
13728,1716.59,1419.88
13730,1718.68,1421.36
13732,1721.02,1423.61
13734,1722.43,1425.17
13736,1724.44,1427.00
13738,1726.24,1428.90
13740,1728.17,1430.57
13742,1729.94,1432.26
13744,1731.66,1433.88
13746,1733.62,1435.68
13748,1735.52,1437.87
13751,1737.53,1439.88
13753,1739.69,1441.91
13755,1741.96,1443.84
13757,1744.15,1445.64
13759,1746.40,1447.57
13761,1748.74,1449.81
13763,1750.99,1451.64
13765,1753.38,1453.67
13767,1755.55,1455.03
13769,1757.48,1457.04
13771,1759.56,1458.84
13773,1761.68,1460.43
13776,1764.02,1462.23
13778,1766.29,1463.79
13780,1768.54,1465.25
13782,1770.62,1466.87
13784,1772.66,1468.41
13786,1774.74,1469.97
13788,1777.19,1471.93
13790,1778.89,1473.15
13792,1780.87,1474.82
13794,1782.72,1476.47
13796,1784.63,1478.29
13798,1786.48,1479.70
13801,1788.69,1481.47
13803,1790.94,1483.22
13805,1793.54,1485.05
13807,1795.89,1486.71
13809,1798.00,1488.46
13811,1800.35,1490.63
13813,1802.44,1492.43
13815,1804.63,1494.41
13817,1806.61,1496.13
13819,1808.62,1497.77
13821,1810.81,1499.60
13823,1812.89,1501.11
13826,1815.03,1502.88
13828,1816.88,1504.73
13830,1819.18,1506.32
13832,1821.42,1508.12
13834,1823.46,1509.98
13836,1825.72,1511.67
13838,1827.89,1513.34
13840,1830.13,1514.93
13842,1832.22,1516.78
13844,1834.98,1519.26
13846,1836.60,1520.69
13848,1838.61,1522.36
13851,1840.41,1524.11
13853,1842.00,1525.88
13855,1843.64,1527.89
13857,1845.23,1529.79
13859,1847.08,1531.80
13861,1849.32,1533.71
13863,1851.33,1535.71
13865,1853.57,1537.59
13867,1856.18,1539.50
13869,1858.87,1541.27
13871,1861.40,1543.12
13873,1863.80,1545.10
13876,1866.33,1547.06
13878,1868.70,1549.46
13880,1871.23,1551.02
13882,1873.55,1553.06
13884,1875.85,1554.86
13886,1878.19,1556.73
13888,1880.17,1558.74
13890,1881.90,1560.98
13892,1883.54,1563.02
13894,1885.31,1565.05
13896,1887.08,1566.88
13898,1888.81,1568.57
13901,1891.15,1571.08
13903,1892.53,1572.54
13905,1894.54,1574.49
13907,1896.50,1576.34
13909,1898.53,1578.14
13911,1900.83,1579.94
13913,1903.07,1581.77
13915,1905.55,1583.49
13917,1907.95,1585.55
13919,1910.58,1587.30
13921,1913.01,1588.96
13923,1915.64,1590.71
13926,1917.99,1592.51
13928,1920.46,1594.44
13930,1922.99,1596.16
13932,1925.24,1597.73
13934,1927.53,1600.07
13936,1929.80,1601.69
13938,1931.73,1603.59
13940,1933.79,1605.45
13942,1935.72,1607.11
13944,1937.70,1608.94
13946,1939.47,1610.82
13948,1941.27,1612.90
13951,1943.33,1614.83
13953,1945.32,1616.76
13955,1947.35,1618.41
13957,1949.96,1620.49
13959,1951.73,1621.80
13961,1953.87,1623.60
13963,1956.01,1625.60
13965,1958.36,1627.48
13967,1960.49,1629.39
13969,1962.42,1631.00
13971,1964.22,1632.85
13973,1966.26,1634.31
13976,1968.34,1636.06
13978,1970.38,1638.02
13980,1972.88,1640.10
13982,1975.02,1641.98
13984,1977.39,1643.86
13986,1979.58,1645.55
13988,1981.75,1647.48
13990,1983.94,1649.99
13992,1986.00,1651.58
13994,1988.16,1653.61
13996,1990.17,1655.52
13998,1992.26,1657.52
14001,1994.58,1659.40
14003,1996.66,1661.41
14005,1998.65,1663.26
14007,2000.52,1665.16
14009,2002.63,1666.96
14011,2004.54,1669.05
14013,2006.99,1671.29
14015,2008.37,1672.62
14017,2010.25,1674.42
14019,2012.34,1676.27
14021,2014.34,1677.97
14023,2016.59,1679.64
14026,2019.25,1681.49
14028,2021.65,1683.26
14030,2024.33,1684.98
14032,2026.81,1686.68
14034,2029.34,1688.37
14036,2031.87,1690.35
14038,2034.01,1692.13
14040,2036.38,1693.67
14042,2038.60,1695.26
14044,2040.92,1696.90
14046,2042.95,1699.06
14048,2044.78,1700.42
14051,2046.39,1702.12
