time,leftEncoderCount,rightEncoderCount
5605,0.00,5.07
5615,10.00,0.00
5625,20.00,0.00
5635,30.00,0.00
5645,40.00,0.00
5655,50.00,0.00
5665,60.00,0.00
5675,70.00,0.00
5685,80.00,0.00
5695,90.00,2.25
5705,100.00,15.81
5715,110.00,38.70
5725,120.00,55.85
5735,130.00,68.59
5745,140.00,76.96
5755,150.00,80.21
5765,160.00,83.06
5775,170.00,90.68
5785,180.00,89.48
5795,190.00,99.46
5805,200.00,109.57
5815,210.00,116.33
5825,220.00,120.15
5835,230.00,128.22
5845,240.00,137.76
5855,250.00,144.14
5865,260.00,156.14
5875,270.00,156.64
5885,280.00,173.94
5895,290.00,179.47
5905,300.00,182.22
5915,310.00,185.57
5925,320.00,189.22
5935,330.00,193.41
5945,340.00,199.83
5955,350.00,210.18
5965,360.00,196.48
5975,370.00,200.68
5985,380.00,199.41
5995,390.00,200.36
6005,400.00,212.13
6015,410.00,230.83
6025,420.00,247.65
6035,430.00,268.16
6045,440.00,291.37
6055,450.00,286.65
6065,460.00,308.16
6075,470.00,322.67
6085,480.00,323.85
6095,490.00,317.91
6105,500.00,311.50
6115,510.00,311.68
6125,520.00,314.87
6135,530.00,325.51
6145,540.00,310.78
6155,550.00,324.79
6165,560.00,330.30
6175,570.00,341.88
6185,580.00,352.58
6195,590.00,368.66
6205,600.00,396.44
6215,610.00,410.84
6225,620.00,406.45
6235,630.00,411.23
6245,640.00,382.41
6255,650.00,397.24
6265,660.00,403.00
6275,670.00,414.12
6285,680.00,422.51
6295,690.00,414.13
6305,700.00,412.76
6315,710.00,422.57
6325,720.00,459.65
6335,730.00,464.42
6345,740.00,502.17
6355,750.00,530.33
6365,760.00,535.81
6375,770.00,522.64
6385,780.00,498.68
6395,790.00,479.45
6405,800.00,468.82
6415,800.00,477.85
6425,800.00,459.44
6435,800.00,495.93
6445,800.00,543.08
6455,800.00,572.61
6465,800.00,585.45
6475,800.00,571.70
6485,800.00,527.87
6495,800.00,489.71
6505,800.00,484.26
6515,800.00,452.56
6525,800.00,489.91
6535,800.00,524.46
6545,800.00,546.89
6555,800.00,582.22
6565,800.00,585.84
6575,800.00,562.52
6585,800.00,533.16
6595,800.00,511.06
6605,800.00,463.51
6615,800.00,477.48
6625,800.00,492.75
6635,800.00,517.82
6645,800.00,535.48
6655,800.00,549.60
6665,800.00,558.58
6675,800.00,556.12
6685,800.00,563.11
6695,800.00,502.03
6705,800.00,477.56
6715,800.00,469.78
6725,800.00,487.90
6735,800.00,507.01
6745,800.00,536.37
6755,800.00,573.49
6765,800.00,592.65
6775,800.00,595.63
6785,800.00,589.70
6795,800.00,508.32
6805,800.00,469.19
6815,800.00,439.37
6825,800.00,445.22
6835,800.00,485.46
6845,800.00,541.74
6855,800.00,582.47
6865,800.00,584.98
6875,800.00,580.33
6885,800.00,513.08
6895,800.00,494.14
6905,800.00,480.71
6915,800.00,476.04
6925,800.00,487.83
6935,800.00,519.15
6945,800.00,545.09
6955,800.00,564.64
6965,800.00,589.34
6975,800.00,550.00
6985,800.00,544.45
6995,800.00,524.45
7005,800.00,512.09
7015,800.00,499.51
7025,800.00,486.56
7035,800.00,485.16
7045,800.00,503.59
7055,800.00,552.29
7065,800.00,547.80
7075,800.00,561.86
7085,800.00,550.65
7095,800.00,537.15
7105,800.00,511.13
7115,800.00,478.80
7125,800.00,466.06
7135,800.00,484.89
7145,800.00,522.30
7155,800.00,540.43
7165,800.00,606.88
7175,800.00,615.94
7185,800.00,583.18
7195,800.00,527.54
7205,800.00,476.25
7215,800.00,452.50
7225,800.00,458.03
7235,800.00,491.72
7245,800.00,498.81
7255,800.00,543.26
7265,800.00,569.02
7275,800.00,582.68
7285,800.00,578.30
7295,800.00,553.53
7305,800.00,515.26
7315,800.00,473.72
7325,800.00,453.45
7335,800.00,481.66
7345,800.00,490.20
7355,800.00,534.91
7365,800.00,561.47
7375,800.00,585.02
7385,800.00,593.01
7395,800.00,581.32
7405,800.00,551.14
7415,800.00,507.17
7425,800.00,475.17
7435,800.00,425.50
7445,800.00,457.70
7455,800.00,507.15
7465,800.00,553.67
7475,800.00,581.29
7485,800.00,587.79
7495,800.00,558.17
7505,800.00,532.37
7515,800.00,485.63
7525,800.00,455.61
7535,800.00,456.50
7545,800.00,484.83
7555,800.00,535.23
7565,800.00,581.60
7575,800.00,608.05
7585,800.00,596.75
7595,800.00,552.80
7605,800.00,518.32
7615,800.00,464.48
7625,800.00,466.41
7635,800.00,471.62
7645,800.00,489.71
7655,800.00,521.66
7665,800.00,545.63
7675,800.00,565.05
7685,800.00,600.19
7695,800.00,571.96
7705,800.00,521.25
7715,800.00,493.00
7725,800.00,467.28
7735,800.00,461.22
7745,800.00,475.87
7755,800.00,510.01
7765,800.00,546.46
7775,800.00,585.47
7785,800.00,627.41
7795,800.00,586.55
7805,800.00,561.09
7815,800.00,506.67
7825,800.00,459.24
7835,800.00,446.69
7845,800.00,456.23
7855,800.00,493.40
7865,800.00,537.16
7875,800.00,580.94
7885,800.00,565.11
7895,800.00,563.50
7905,800.00,538.51
7915,800.00,507.76
7925,800.00,491.04
7935,800.00,484.07
7945,800.00,488.98
7955,800.00,513.13
7965,800.00,542.10
7975,800.00,577.03
7985,800.00,550.92
7995,800.00,561.06
8005,800.00,550.59
8015,800.00,532.80
8025,800.00,507.21
8035,800.00,486.38
8045,800.00,487.18
8055,800.00,493.88
8065,800.00,525.84
8075,800.00,523.37
8085,800.00,561.88
8095,800.00,584.27
8105,800.00,568.77
8115,800.00,533.77
8125,800.00,486.82
8135,800.00,455.27
8145,800.00,460.44
8155,800.00,497.75
8165,800.00,508.38
8175,792.50,569.83
8185,782.50,599.59
8195,772.50,589.56
8205,762.50,570.47
8215,752.50,533.28
8225,742.50,479.28
8235,732.50,436.16
8245,722.50,430.10
8255,712.50,419.49
8265,702.50,452.24
8275,692.50,482.68
8285,682.50,499.99
8295,672.50,499.26
8305,662.50,487.83
8315,652.50,467.41
8325,642.50,439.82
8335,632.50,418.85
8345,622.50,378.87
8355,612.50,367.41
8365,602.50,359.11
8375,592.50,366.08
8385,582.50,385.37
8395,572.50,401.68
8405,562.50,402.37
8415,552.50,404.92
8425,542.50,404.98
8435,532.50,397.24
8445,522.50,379.69
8455,512.50,360.55
8465,502.50,331.63
8475,492.50,309.72
8485,482.50,308.14
8495,472.50,313.93
8505,462.50,310.35
8515,452.50,301.74
8525,442.50,296.45
8535,432.50,267.77
8545,422.50,265.25
8555,412.50,266.80
8565,402.50,269.69
8575,392.50,268.81
8585,382.50,267.40
8595,372.50,273.33
8605,362.50,275.70
8615,352.50,268.63
8625,342.50,231.37
8635,332.50,223.85
8645,322.50,215.97
8655,312.50,207.69
8665,302.50,199.56
8675,292.50,193.93
8685,282.50,191.86
8695,272.50,186.35
8705,262.50,184.07
8715,252.50,158.03
8725,242.50,149.66
8735,232.50,145.05
8745,222.50,137.80
8755,212.50,135.39
8765,202.50,135.06
8775,192.50,127.20
8785,182.50,121.93
8795,172.50,121.04
8805,162.50,104.68
8815,152.50,97.16
8825,142.50,94.87
8835,132.50,92.57
8845,122.50,87.45
8855,112.50,77.69
8865,102.50,68.61
8875,92.50,65.65
8885,82.50,58.92
8895,72.50,50.73
8905,62.50,44.68
8915,52.50,36.98
8925,42.50,30.14
8935,32.50,24.48
8945,22.50,19.63
8955,12.50,14.71
8965,2.50,10.72
