time,leftEncoderCount,rightEncoderCount
13647,889.95,735.91
13648,892.20,737.66
13650,894.44,739.43
13652,896.73,741.23
13654,899.05,742.72
13656,901.37,744.49
13658,903.62,745.85
13660,906.02,747.62
13662,908.13,749.58
13664,910.14,751.09
13665,912.04,752.50
13667,914.23,754.51
13669,915.69,756.02
13671,917.36,757.79
13673,919.03,759.41
13675,920.72,760.97
13677,922.47,762.54
13679,924.48,764.39
13681,926.04,765.90
13683,927.84,767.86
13685,929.72,769.66
13686,931.62,771.35
13688,933.45,773.05
13690,935.33,774.69
13692,937.08,776.23
13694,938.95,777.98
13696,941.06,779.96
13698,943.07,781.78
13700,945.13,783.45
13702,947.38,785.33
13704,949.70,787.08
13706,952.07,788.69
13707,954.36,790.26
13709,956.66,791.80
13711,958.88,793.33
13713,960.96,794.95
13715,962.89,796.86
13717,964.64,798.84
13719,966.44,800.79
13721,968.42,802.85
13723,970.19,804.94
13725,971.97,806.58
13727,973.74,808.17
13728,975.57,809.97
13730,977.63,811.85
13732,979.56,813.73
13734,981.51,815.58
13736,983.42,817.48
13738,985.34,819.00
13740,987.33,820.51
13742,989.28,822.39
13744,991.26,824.00
13746,993.17,825.46
13748,995.23,827.18
13750,996.82,828.83
13751,998.64,830.39
13753,1000.52,831.85
13755,1002.63,833.55
13757,1005.50,835.71
13759,1007.04,836.99
13761,1009.41,838.68
13763,1011.81,840.33
13765,1014.00,842.10
13767,1016.17,843.90
13769,1018.23,845.62
13771,1020.37,847.32
13773,1022.48,849.01
13775,1024.38,850.58
13777,1026.47,852.32
13779,1028.63,854.49
13781,1030.64,856.08
13783,1032.57,857.69
13785,1034.40,858.92
13787,1036.25,860.62
13789,1037.92,862.52
13791,1040.08,864.55
13793,1041.54,865.73
13795,1043.45,867.03
13797,1045.38,868.57
13799,1047.44,870.42
13801,1049.44,871.99
13803,1051.45,873.58
13805,1053.30,875.11
13807,1055.62,876.68
13809,1058.23,878.37
13811,1060.81,880.12
13813,1063.19,882.57
13815,1065.64,884.03
13817,1068.09,885.81
13819,1070.51,887.50
13821,1072.76,889.07
13823,1075.08,890.63
13825,1077.24,892.56
13827,1078.96,894.15
13829,1080.95,896.11
13831,1082.85,897.98
13833,1084.65,899.84
13835,1086.24,901.58
13837,1087.91,903.67
13839,1089.71,905.10
13841,1091.51,907.03
13843,1093.38,909.02
13845,1095.50,910.84
13847,1097.61,912.93
13849,1099.77,914.39
13851,1101.83,916.21
13853,1104.02,918.12
13855,1106.29,919.97
13857,1108.48,922.00
13859,1110.86,923.83
13861,1113.07,925.47
13863,1115.00,927.24
13865,1116.70,929.36
13867,1118.81,931.29
13869,1121.13,932.98
13871,1123.17,934.44
13873,1125.10,935.95
13875,1127.13,937.94
13877,1129.24,939.79
13879,1131.30,941.35
13881,1133.67,943.15
13883,1135.11,944.43
13885,1136.99,946.20
13887,1138.84,947.74
13889,1140.59,949.31
13891,1142.44,951.00
13893,1144.29,952.88
13895,1146.30,954.83
13897,1148.46,956.48
13899,1150.68,957.94
13901,1152.92,959.74
13903,1154.98,962.27
13905,1157.22,963.62
13907,1159.62,965.27
13909,1161.89,966.75
13911,1164.21,968.39
13913,1166.40,970.25
13915,1168.98,972.38
13917,1170.91,973.90
13919,1172.90,975.72
13921,1174.96,977.47
13923,1177.07,979.22
13925,1179.13,980.94
13927,1181.03,982.55
13929,1183.07,984.33
13931,1185.28,985.81
13933,1187.37,987.59
13935,1189.35,989.28
13937,1191.33,991.68
13939,1193.34,993.04
13941,1195.17,994.52
13943,1197.12,996.01
13945,1199.08,997.58
13947,1201.01,999.53
13949,1202.91,1001.77
13951,1204.76,1003.63
13953,1206.61,1005.50
13955,1208.60,1007.15
13957,1210.66,1008.97
13959,1212.79,1011.29
13961,1215.12,1013.12
13964,1217.31,1015.05
13966,1219.65,1016.92
13968,1221.84,1018.62
13970,1224.22,1020.52
13972,1226.43,1022.64
13974,1228.70,1024.67
13976,1231.39,1026.34
13978,1233.76,1027.88
13980,1236.03,1029.62
13982,1238.66,1031.84
13984,1240.20,1033.12
13986,1242.31,1034.66
13989,1244.27,1036.64
13991,1246.41,1038.47
13993,1248.36,1040.06
13995,1250.40,1041.65
13997,1252.25,1043.65
13999,1253.94,1045.48
14001,1255.67,1047.23
14003,1257.39,1048.97
14005,1259.47,1050.93
14007,1261.38,1052.86
14009,1263.75,1054.76
14011,1266.31,1056.67
14014,1268.99,1058.39
14016,1271.83,1060.63
14018,1274.34,1062.20
14020,1276.92,1064.20
14022,1279.40,1065.95
14024,1281.77,1067.93
14026,1284.12,1069.97
14028,1286.07,1071.66
14030,1288.16,1073.02
14032,1290.09,1075.03
14034,1292.15,1077.01
14036,1294.08,1078.89
14039,1296.66,1080.82
14041,1298.02,1082.12
14043,1299.84,1083.87
14045,1301.85,1085.95
14047,1303.75,1088.22
14049,1305.63,1090.26
14051,1307.66,1092.32
14053,1309.65,1094.14
14055,1311.79,1096.02
14057,1313.74,1097.74
14059,1316.01,1099.49
14061,1318.49,1101.18
14064,1320.78,1102.90
14066,1323.42,1104.86
14068,1325.68,1106.89
14070,1328.03,1108.67
14072,1330.27,1110.88
14074,1332.54,1112.37
14076,1334.68,1114.19
14078,1336.85,1116.18
14080,1339.14,1118.16
14082,1341.17,1120.30
14084,1343.21,1122.15
14086,1345.09,1124.23
14089,1347.22,1126.35
14091,1349.31,1128.28
14093,1351.32,1130.23
14095,1354.00,1132.74
14097,1355.52,1134.27
14099,1357.73,1136.44
14101,1359.79,1138.32
14103,1361.83,1140.19
14105,1363.99,1141.94
14107,1365.95,1143.92
14109,1368.09,1145.62
14111,1370.17,1147.24
14114,1372.34,1149.32
14116,1374.29,1151.04
14118,1376.43,1152.63
14120,1378.60,1154.38
14122,1380.92,1155.97
14124,1383.66,1157.61
14126,1386.26,1159.39
14128,1388.58,1161.03
14130,1391.24,1162.86
14132,1393.46,1164.50
14134,1395.76,1166.43
14136,1397.84,1168.36
14139,1400.53,1170.65
14141,1402.04,1172.11
14143,1404.07,1173.86
14145,1406.19,1175.66
14147,1408.06,1177.54
14149,1410.07,1179.47
14151,1411.95,1181.16
14153,1413.88,1182.94
14155,1415.76,1184.87
14157,1417.61,1186.87
14159,1419.62,1188.57
14161,1421.73,1190.19
14164,1423.87,1191.78
14166,1426.03,1193.73
14168,1428.17,1195.45
14170,1430.41,1197.07
14172,1432.60,1198.89
14174,1435.13,1200.25
14176,1437.69,1202.23
14178,1440.24,1204.08
14180,1442.67,1205.99
14182,1445.12,1207.63
14184,1447.65,1209.38
14186,1449.84,1211.05
14189,1452.08,1212.95
14191,1453.99,1214.80
14193,1455.84,1216.78
14195,1458.26,1219.08
14197,1459.67,1220.57
14199,1461.37,1222.39
14201,1462.88,1224.35
14203,1464.70,1226.35
14205,1466.61,1228.34
14207,1468.56,1230.34
14209,1470.70,1232.04
14211,1472.92,1233.87
14214,1475.47,1235.95
14216,1477.77,1238.04
14218,1480.38,1240.10
14220,1482.49,1241.90
14222,1484.76,1243.64
14224,1487.18,1245.37
14226,1489.50,1246.98
14228,1491.98,1249.38
14230,1494.35,1251.05
14232,1496.75,1252.82
14234,1499.15,1254.34
14236,1501.21,1256.37
14239,1503.38,1258.51
14241,1505.31,1260.57
14243,1507.39,1261.74
14245,1509.25,1263.39
14247,1511.25,1265.65
14249,1513.29,1267.51
14251,1515.61,1269.41
14253,1517.28,1270.63
14255,1519.23,1272.62
14257,1521.40,1274.47
14259,1523.56,1276.11
14261,1525.73,1277.60
14264,1527.94,1279.55
14266,1530.11,1281.72
14268,1532.56,1283.62
14270,1534.67,1285.58
14272,1536.63,1287.27
14274,1538.84,1289.12
14276,1540.72,1290.43
14278,1542.89,1291.97
14280,1545.10,1293.77
14282,1547.42,1295.75
14284,1549.61,1297.83
14286,1551.99,1299.35
14289,1554.41,1301.12
14291,1556.58,1303.08
14293,1558.82,1305.01
14295,1560.96,1306.88
14297,1563.10,1308.76
14299,1565.31,1310.43
14301,1567.24,1312.33
14303,1569.20,1314.13
14305,1570.97,1315.88
14307,1573.24,1317.97
14309,1574.60,1319.35
14311,1576.40,1321.17
14314,1578.33,1323.16
14316,1580.28,1324.98
14318,1582.50,1326.96
14320,1584.74,1328.89
14322,1587.22,1331.13
14324,1589.75,1333.38
14326,1592.30,1335.36
14328,1594.91,1337.21
14330,1597.47,1339.09
14332,1599.87,1340.97
14334,1602.21,1343.10
14336,1604.53,1345.27
14339,1607.04,1347.12
14341,1609.23,1349.28
14343,1611.44,1350.85
14345,1613.43,1352.88
14347,1615.49,1354.47
14349,1617.36,1356.35
14351,1619.37,1358.28
14353,1621.46,1360.26
14355,1623.28,1362.04
14357,1625.11,1363.42
14359,1626.83,1365.22
14361,1628.55,1367.15
14364,1630.92,1369.44
14366,1632.33,1370.59
14368,1634.63,1372.36
14370,1636.87,1374.45
14372,1639.45,1376.61
14374,1641.93,1378.34
14376,1644.59,1380.08
14378,1646.94,1381.91
14380,1649.20,1384.02
14382,1651.50,1385.79
14384,1653.69,1387.62
14386,1656.27,1389.65
14389,1658.25,1391.35
14391,1660.05,1393.12
14393,1661.83,1394.92
14395,1663.65,1396.77
14397,1665.76,1398.86
14399,1667.62,1400.16
14401,1669.65,1401.67
14403,1671.66,1403.42
14405,1673.72,1405.25
14407,1675.88,1407.10
14409,1677.94,1408.77
14411,1680.16,1410.59
14414,1682.24,1412.50
14416,1684.36,1414.35
14418,1686.63,1416.30
14420,1689.34,1418.55
14422,1691.06,1420.01
14424,1693.12,1421.81
14426,1695.52,1423.84
14428,1698.10,1425.67
14430,1700.68,1427.65
14432,1703.29,1429.47
14434,1705.61,1431.25
14436,1708.04,1432.86
14439,1710.25,1434.79
14441,1712.57,1436.70
14443,1714.66,1438.86
14445,1716.43,1440.79
14447,1718.49,1442.46
14449,1720.40,1444.13
14451,1722.48,1445.93
14453,1724.57,1447.88
14455,1726.73,1449.79
14457,1728.79,1451.59
14459,1730.83,1453.44
14461,1732.94,1455.55
14464,1734.95,1457.51
14466,1737.11,1459.75
14468,1739.25,1461.05
14470,1741.31,1463.06
14472,1743.40,1464.89
14474,1745.17,1466.53
14476,1747.13,1468.23
14478,1749.03,1470.23
14480,1751.09,1472.03
14482,1753.59,1473.65
14484,1756.07,1475.06
14486,1758.52,1476.78
14489,1760.69,1478.79
14491,1763.06,1480.30
14493,1765.17,1481.84
14495,1767.28,1483.56
14497,1769.53,1485.33
14499,1771.74,1487.16
14501,1773.80,1489.14
14503,1775.86,1490.83
14505,1777.90,1492.56
14507,1780.11,1494.33
14509,1782.04,1496.73
14511,1783.92,1498.27
14514,1785.72,1499.99
14516,1787.65,1501.68
14518,1789.42,1503.46
14520,1791.35,1505.46
14522,1793.54,1507.73
14524,1795.55,1509.06
14526,1797.74,1510.65
14528,1799.85,1512.35
14530,1802.12,1514.10
14532,1804.81,1516.08
14534,1807.37,1517.96
14536,1810.13,1519.62
14539,1812.74,1521.16
14541,1815.42,1522.86
14543,1817.95,1524.71
14545,1820.59,1526.40
14547,1822.88,1528.07
14549,1824.68,1529.72
14551,1826.56,1531.59
14553,1828.49,1533.60
14555,1830.50,1535.84
14557,1832.35,1537.62
14559,1833.99,1539.55
14561,1835.79,1541.37
14564,1837.54,1543.30
14566,1839.41,1545.47
14568,1841.32,1547.11
14570,1843.51,1549.07
14572,1845.70,1550.97
14574,1847.86,1552.90
14576,1850.32,1554.80
14578,1852.74,1556.86
14580,1855.32,1558.77
14582,1857.75,1560.72
14584,1860.02,1562.55
14586,1862.23,1564.35
14589,1864.11,1566.04
14591,1866.09,1567.89
14593,1868.33,1569.77
14595,1870.47,1571.54
14597,1872.40,1573.21
14599,1874.62,1574.99
14601,1877.07,1576.76
14603,1879.24,1578.66
14605,1881.40,1580.36
14607,1883.36,1581.90
14609,1885.29,1583.72
14611,1887.50,1585.63
14614,1889.30,1587.35
14616,1891.34,1589.02
14618,1893.32,1590.58
14620,1895.48,1592.35
14622,1897.54,1594.44
14624,1899.63,1596.37
14626,1901.66,1597.73
14628,1903.62,1599.16
14630,1905.91,1601.04
14632,1908.03,1602.86
14634,1910.35,1604.40
14636,1912.54,1605.86
14639,1914.86,1607.51
14641,1917.31,1609.23
14643,1919.63,1610.82
14645,1922.60,1612.98
14647,1924.30,1614.18
14649,1926.57,1615.88
14651,1929.02,1617.70
14653,1931.29,1619.63
14655,1933.56,1621.41
14657,1935.62,1623.26
14659,1937.83,1624.93
14661,1939.89,1626.65
14664,1942.03,1628.52
14666,1943.96,1630.45
14668,1945.86,1632.54
14670,1947.53,1634.34
14672,1949.31,1636.14
14674,1951.21,1637.89
14676,1953.24,1639.53
14678,1955.12,1641.30
14680,1957.23,1642.92
14682,1959.42,1644.88
14684,1961.77,1646.88
14686,1964.04,1648.84
14689,1967.14,1651.39
14691,1968.92,1652.72
14693,1971.24,1654.39
14695,1973.58,1656.14
14697,1975.77,1658.25
14699,1978.12,1660.47
14701,1980.31,1662.53
14703,1982.48,1664.46
14705,1984.80,1666.15
14707,1986.94,1668.21
14709,1989.18,1670.35
14711,1991.29,1672.52
14714,1993.30,1674.40
14716,1995.10,1676.17
14718,1996.77,1677.94
14720,1998.67,1680.05
14722,2000.47,1682.35
14724,2002.58,1683.57
14726,2004.56,1685.24
14728,2006.52,1687.15
14730,2008.58,1689.02
14732,2010.67,1690.77
14734,2012.96,1692.81
14736,2015.23,1694.34
14739,2017.86,1696.30
14741,2020.37,1698.20
14743,2022.90,1699.95
14745,2026.18,1702.06
14747,2028.01,1703.76
14749,2030.54,1705.84
14751,2032.57,1707.88
14753,2034.48,1709.63
14755,2036.46,1711.32
14757,2038.41,1713.17
14759,2040.50,1715.05
14761,2042.74,1717.16
14764,2044.83,1719.04
14766,2046.84,1720.87
14768,2049.00,1722.67
14770,2050.98,1724.46
14772,2052.94,1726.21
14774,2055.05,1728.19
14776,2057.11,1730.02
14778,2059.25,1732.05
14780,2061.15,1733.36
14782,2063.08,1735.18
14784,2065.20,1737.01
14786,2067.13,1739.02
14789,2069.34,1740.89
14791,2071.64,1742.48
14793,2074.01,1744.36
14795,2076.38,1746.50
14798,2079.04,1749.11
14799,2081.00,1750.96
14801,2083.19,1752.99
14803,2085.43,1755.24
14805,2087.49,1756.83
14807,2089.55,1758.52
14809,2091.72,1759.85
14811,2093.54,1761.03
14814,2095.29,1762.30
14816,2096.62,1763.42
14818,2097.84,1764.57
14820,2099.17,1765.95
14822,2100.37,1767.36
14824,2101.70,1768.67
14826,2102.85,1769.81
14828,2104.16,1770.93
14830,2105.30,1771.95
14832,2106.45,1773.07
14834,2107.55,1774.25
14836,2108.54,1775.32
14839,2109.48,1776.23
14841,2110.44,1777.43
14843,2111.64,1778.39
14845,2112.87,1779.12
14847,2114.06,1779.83
14849,2115.32,1780.77
14851,2116.44,1781.86
14853,2117.59,1782.57
14855,2118.71,1783.17
14857,2120.17,1783.92
14859,2121.00,1784.68
14861,2122.04,1785.64
14864,2123.22,1786.37
14866,2124.52,1786.63
14868,2125.85,1787.05
14870,2127.05,1787.91
14872,2128.30,1788.85
14874,2129.69,1789.48
14876,2130.96,1789.97
14878,2132.32,1790.36
14880,2133.65,1790.86
14882,2134.87,1791.51
14884,2136.15,1792.06
14886,2137.35,1792.63
14889,2138.55,1793.23
14891,2139.78,1793.91
14893,2140.92,1794.33
14895,2142.02,1795.06
14897,2143.27,1795.76
14899,2144.39,1796.39
14901,2145.51,1797.01
14903,2146.56,1797.72
14905,2147.50,1798.32
14907,2148.51,1799.02
14909,2149.50,1799.88
14911,2150.50,1800.53
14914,2151.80,1801.29
14916,2152.56,1801.81
14918,2153.68,1802.59
14920,2154.69,1803.25
14922,2155.66,1804.00
14924,2156.57,1804.71
14926,2157.51,1805.49
14928,2158.37,1806.37
14930,2159.15,1807.21
14932,2160.12,1807.83
14934,2161.06,1808.33
14936,2162.13,1808.93
14939,2163.06,1809.69
14941,2164.06,1810.57
14943,2165.12,1811.28
14945,2166.04,1811.77
14947,2167.05,1812.50
14949,2167.99,1813.26
14951,2169.04,1814.09
14953,2170.00,1814.88
14955,2170.99,1815.53
14957,2172.11,1816.13
14959,2173.34,1816.78
14961,2174.62,1817.69
14964,2175.84,1818.42
14966,2177.02,1819.00
14968,2178.19,1819.57
14970,2179.49,1820.59
14972,2180.35,1821.21
14974,2181.42,1821.79
14976,2182.54,1822.36
14978,2183.72,1822.99
14980,2185.13,1823.74
14982,2186.61,1824.52
14984,2187.86,1825.36
14986,2189.17,1826.09
14989,2190.45,1826.87
14991,2191.72,1827.58
14993,2192.72,1828.38
14995,2193.50,1829.24
14997,2194.44,1830.16
14999,2195.38,1830.97
15001,2196.34,1831.72
15003,2197.23,1832.71
15005,2198.14,1833.36
15007,2199.10,1834.23
15009,2200.12,1835.01
15011,2201.11,1835.82
15014,2201.95,1836.62
15016,2202.91,1837.49
15018,2203.82,1838.35
15020,2204.76,1839.31
15022,2205.62,1840.20
15024,2206.51,1841.11
15026,2207.71,1842.13
15028,2208.41,1842.67
15030,2209.46,1843.46
15032,2210.42,1844.29
15034,2211.39,1845.20
15036,2212.43,1846.12
15039,2213.79,1847.21
15041,2214.75,1847.76
15043,2215.95,1848.36
15045,2217.10,1848.93
15047,2218.01,1849.79
15049,2218.90,1850.68
15051,2219.91,1851.57
15053,2220.88,1852.32
15055,2221.95,1853.05
15057,2222.99,1853.81
15059,2224.11,1854.85
15061,2225.34,1855.58
15064,2226.59,1856.39
15066,2227.79,1857.25
15068,2229.04,1858.09
15070,2230.48,1859.00
15072,2231.73,1859.81
15074,2232.87,1860.69
15076,2234.13,1861.53
15078,2235.27,1862.47
15080,2236.45,1863.41
15082,2237.83,1864.63
15084,2238.66,1865.36
15086,2239.71,1866.35
15089,2240.80,1867.40
